Government Transfers,,
"for the Fiscal Year Ended March 31, 2019",,
"(Details of payees receiving $25,000 or more)",,
,,
NAME,MINISTRY,AMOUNT
STK'EMLUPSEMC LIMITED PARTNERSHIP,Indigenous Relations and Reconciliation,"1,702,167"
STK'EMLUPSEMC TE SECWEPEMC NATION,"Energy, Mines and Petroleum Resources","50,000"
STK'EMLUPSEMC TE SECWEPEMC NATION,Environment and Climate Change Strategy,"10,000"
STK'EMLUPSEMC TE SECWEPEMC NATION,Indigenous Relations and Reconciliation,"175,000"
STL'ATL'IMX TRIBAL POLICE BOARD,Public Safety and Solicitor General,"867,341"
STO:LO NATION,"Advanced Education, Skills and Training",960
STO:LO NATION,Children and Family Development,"1,848,712"
STO:LO NATION,Environment and Climate Change Strategy,"80,615"
STO:LO NATION,"Forests, Lands, Natural Resource Operations and Rural Development","150,000"
STO:LO NATION,Public Safety and Solicitor General,"130,353"
STO:LO NATION,Social Development and Poverty Reduction,"496,579"
STO:LO TRIBAL COUNCIL,Environment and Climate Change Strategy,"45,626"
"STODDARD, STEPHANIE LEE–ANN",Children and Family Development,"64,678"
"STOLZ, SHARON & STOLZ, LLOYD",Children and Family Development,"54,660"
STONE HOUSE CHILD & YOUTH SUPPORT SERVICES LTD.,Children and Family Development,"221,023"
"STONEKING, PATRICIA & COOKE, ELIZABETH",Children and Family Development,"56,527"
"STOREY, MICHELLE & HOULE, TIFFANY",Children and Family Development,"135,603"
"STOY, ROBYN & CARBUTT, LORNA",Children and Family Development,"46,414"
STRAIT OF GEORGIA MARINE RESCUE SOCIETY,Attorney General,"45,000"
"STRANGE, VICTORIA CLAIRE & MCLAREN, DUGALD",Children and Family Development,"48,181"
STRATEGIC FOREST MANAGEMENT INC.,"Advanced Education, Skills and Training","76,539"
STRATFORD HALL (SCHOOL) SOCIETY,Education,"1,742,342"
STRATHCONA COMMUNITY CENTRE ASSOCIATION (1972),Attorney General,"42,900"
STRATHCONA COMMUNITY CENTRE ASSOCIATION (1972),Children and Family Development,"139,086"
STRATHCONA HEALTH SOCIETY,Attorney General,"40,000"
STRATHCONA NORDICS,Attorney General,"27,500"
STRATHCONA REGIONAL DISTRICT,Municipal Affairs and Housing,"227,073"
STRATHCONA REGIONAL DISTRICT,Public Safety and Solicitor General,"1,611"
"STRATIS, MICHAEL",Children and Family Development,"27,131"
"STREICEK, CHARLOTTE RENEE",Children and Family Development,"58,403"
STRIVE LIVING SOCIETY,Attorney General,"1,700"
STRIVE LIVING SOCIETY,Children and Family Development,"4,041,701"
STRIVE LIVING SOCIETY,Public Safety and Solicitor General,"87,123"
STRIVE LIVING SOCIETY,Social Development and Poverty Reduction,"722,436"
"STROCKER, ANDREA & BASSO, ALFRED",Children and Family Development,"90,539"
STROH HEALTH CARE CONSULTING CORPORATION,Public Safety and Solicitor General,"1,373,079"
STROKE RECOVERY ASSOCIATION OF B C,Attorney General,"203,000"
STRONG FOUNDATIONS LEARNING INC.,Children and Family Development,"41,569"
"STRONG, AMANDA J","Tourism, Arts and Culture","25,000"
STRONGSTEPS CHILDREN'S LEARNING CENTRE LTD.,Children and Family Development,"120,488"
"STRUTHERS, ANDREW","Tourism, Arts and Culture","25,000"
STS'AILES,Children and Family Development,"1,153,855"
STS'AILES,Education,"1,608,204"
STS'AILES,"Forests, Lands, Natural Resource Operations and Rural Development","50,000"
STS'AILES,Indigenous Relations and Reconciliation,"14,078"
STS'AILES,Public Safety and Solicitor General,970
STS'AILES DEVELOPMENT CORPORATION,Indigenous Relations and Reconciliation,"313,260"
STS'AILES FIRST NATION,Children and Family Development,"425,374"
STS'AILES FIRST NATION,Indigenous Relations and Reconciliation,"118,894"
STSWECEM'C XGAT'TEM DEVELOPMENT LIMITED PARTNERSHIP,"Forests, Lands, Natural Resource Operations and Rural Development","100,000"
STSWECEM'C XGAT'TEM FIRST NATION,Children and Family Development,"83,486"
STSWECEM'C XGAT'TEM FIRST NATION,Education,"37,994"
STSWECEM'C XGAT'TEM FIRST NATION,"Forests, Lands, Natural Resource Operations and Rural Development","208,500"
STSWECEM'C XGAT'TEM FIRST NATION,Indigenous Relations and Reconciliation,"946,753"
STUART LAKE NORDIC SOCIETY,"Forests, Lands, Natural Resource Operations and Rural Development","71,656"
"STUART, AILEEN",Children and Family Development,"46,473"
STUBBERFIELD FUNERAL HOME LTD.,Social Development and Poverty Reduction,"50,587"
"STUBBERT, JAYME LEIGH",Children and Family Development,"25,800"
"STUBER, THELMA & STUBER, ED",Children and Family Development,"85,109"
STUDENT ASSOCIATION OF THE BRITISH COLUMBIA INSTITUTE OF TECHNOLOGY,Children and Family Development,"336,335"
STUDIO9 INDEPENDENT SCHOOL OF THE ARTS SOCIETY,Attorney General,"5,424"
STUDIO9 INDEPENDENT SCHOOL OF THE ARTS SOCIETY,Education,"812,734"
"STYNES, PAULINE",Children and Family Development,"27,473"
STZ'UMINUS FIRST NATION,Education,"506,400"
STZ'UMINUS FIRST NATION,Environment and Climate Change Strategy,"70,040"
STZ'UMINUS FIRST NATION,Indigenous Relations and Reconciliation,"210,000"
"SUAREZ, KARLA",Children and Family Development,"28,596"
SUB–TERRAIN LITERARY COLLECTIVE SOCIETY,Attorney General,"18,000"
SUB–TERRAIN LITERARY COLLECTIVE SOCIETY,"Tourism, Arts and Culture","20,000"
"SUCHANEK, MARY ELIZABETH & ADAMS, RANDALL STEVEN",Children and Family Development,"26,833"
SUE CHEN PERSONAL REAL ESTATE CORPORATION,"Advanced Education, Skills and Training","37,778"
"SUE, KYLE, DR",Children and Family Development,"27,267"
SUEN CONSULTING INC.,"Advanced Education, Skills and Training","4,652"
SUEN CONSULTING INC.,Children and Family Development,"363,108"
"SUGAR, SHARON LYNN",Children and Family Development,"25,479"
"SUITOR, RONALD ANDREW",Children and Family Development,"38,707"
SULLIVAN'S KIDDIE CABOOSE CHILDCARE INC.,Children and Family Development,"137,701"
"SULLIVAN, KASSANDRA MARIE",Children and Family Development,"34,828"
"SUMAL, KARAMJIT SINGH",Agriculture,"26,597"
SUMAS FIRST NATION,Children and Family Development,"34,814"
SUMAS FIRST NATION,Indigenous Relations and Reconciliation,"184,722"
SUMAS RIDGE GREENHOUSES INC.,Agriculture,"59,142"
SUMMER BREEZE CHILD CARE LTD.,"Advanced Education, Skills and Training","1,064"
SUMMER BREEZE CHILD CARE LTD.,Children and Family Development,"319,392"
SUMMERLAND ASSET DEVELOPMENT INITIATIVE,Attorney General,"50,000"
SUMMERLAND COMMUNITY ARTS COUNCIL,Attorney General,"22,500"
SUMMERLAND COMMUNITY ARTS COUNCIL,"Tourism, Arts and Culture","9,705"
SUMMERLAND FOOD BANK AND RESOURCE CENTRE,Attorney General,"26,000"
SUMMERLAND MINOR HOCKEY ASSOCIATION,Attorney General,"30,000"
SUMMERLAND ORCA SWIM CLUB,Attorney General,"30,000"
"SUMMERS, SUSAN & SUMMERS, ROBERT",Children and Family Development,"84,538"
SUMMIT COMMUNITY SERVICES SOCIETY,Children and Family Development,"291,930"
SUMMIT COMMUNITY SERVICES SOCIETY,Public Safety and Solicitor General,"362,519"
"SUMRAIN, AMAL",Children and Family Development,"49,238"
SUN LIFE OF CANADA,Health,"18,000,000"
SUN PEAKS ALPINE SKI CLUB,Attorney General,"25,500"
SUN PEAKS MOUNTAIN RESORT MUNICIPALITY,Municipal Affairs and Housing,"237,250"
SUN PEAKS MOUNTAIN RESORT MUNICIPALITY,"Tourism, Arts and Culture","319,496"
SUN PEAKS RESORT CORPORATION,Children and Family Development,"53,272"
"SUN, XIAO HONG",Children and Family Development,"55,021"
SUNCREEK DEVELOPMENTS LTD.,Social Development and Poverty Reduction,"105,489"
SUNFLOWER DAYCARE CENTRE INC.,Children and Family Development,"52,808"
SUNFLOWER EARLY LEARNING SOCIETY,Attorney General,"13,000"
SUNFLOWER EARLY LEARNING SOCIETY,Children and Family Development,"28,715"
SUNGOD SKATING CLUB,Attorney General,"64,000"
SUNNINGDALE CHILDREN'S CENTRE INC.,"Advanced Education, Skills and Training","10,904"
SUNNINGDALE CHILDREN'S CENTRE INC.,Children and Family Development,"389,234"
SUNNY GATE MONTESSORI SCHOOL LTD.,Children and Family Development,"30,794"
SUNNY OAKRIDGE ENTERPRISE LTD.,Children and Family Development,"68,957"
SUNNYSIDE PRODUCE LTD.,Agriculture,"344,504"
SUNRIDGE SENIORS COMMUNITY PARTNERSHIP,Social Development and Poverty Reduction,"121,379"
SUNRISE EDUCATIONAL SOCIETY,Children and Family Development,"6,340"
SUNRISE EDUCATIONAL SOCIETY,Education,"814,078"
SUNSET CHILD CARE SOCIETY,Attorney General,"8,750"
SUNSET CHILD CARE SOCIETY,Children and Family Development,"81,687"
SUNSET COMMUNITY ASSOCIATION,Children and Family Development,"85,726"
SUNSET THEATRE SOCIETY,"Tourism, Arts and Culture","47,500"
SUNSHINE COAST ASSOCIATION FOR COMMUNITY LIVING,Children and Family Development,"829,858"
SUNSHINE COAST COMMUNITY SERVICES SOCIETY,Attorney General,"15,000"
SUNSHINE COAST COMMUNITY SERVICES SOCIETY,Children and Family Development,"2,497,824"
SUNSHINE COAST COMMUNITY SERVICES SOCIETY,Public Safety and Solicitor General,"343,488"
SUNSHINE COAST FESTIVAL OF THE WRITTEN ARTS,"Tourism, Arts and Culture","37,800"
SUNSHINE COAST HOSPICE SOCIETY,Attorney General,"45,000"
SUNSHINE COAST MARINE RESCUE SOCIETY,Attorney General,"30,000"
SUNSHINE COAST MINOR HOCKEY ASSOCIATION,Attorney General,"44,000"
SUNSHINE COAST REGIONAL DISTRICT,Municipal Affairs and Housing,"43,603"
SUNSHINE COAST REGIONAL DISTRICT,Public Safety and Solicitor General,"96,422"
SUNSHINE COAST REGIONAL DISTRICT,Social Development and Poverty Reduction,"4,188"
SUNSHINE COAST RESOURCE CENTRE SOCIETY,Attorney General,"26,200"
SUNSHINE COAST SALMON ENHANCEMENT SOCIETY,Attorney General,"40,000"
SUNSHINE COAST SEARCH AND RESCUE ASSOCIATION,Attorney General,"60,000"
SUNSHINE COAST SEARCH AND RESCUE ASSOCIATION,Public Safety and Solicitor General,"7,027"
SUNSHINE COAST TEEN PARENT EDUCATION ASSOCIATION,Children and Family Development,"355,636"
SUNSHINE COAST YOUTH SOCCER ASSOCIATION,Attorney General,"42,000"
SUNSHINE GROUP DAY CARE CENTRES INC.,Children and Family Development,"195,243"
SUNSHINE VALLEY CHILD CARE SOCIETY,Attorney General,"21,400"
SUNSHINE VALLEY CHILD CARE SOCIETY,Children and Family Development,"210,686"
SUNSHINE VALLEY VOLUNTEER FIRE DEPARTMENT,Attorney General,"43,000"
SUPER 8 FORT ST JOHN,Children and Family Development,"3,602"
SUPER 8 FORT ST JOHN,Public Safety and Solicitor General,"39,080"
SUPER 8 FORT ST JOHN,Social Development and Poverty Reduction,"2,731"
SUPER 8 MOTEL,Children and Family Development,"5,070"
SUPER 8 MOTEL,Public Safety and Solicitor General,"19,576"
SUPER 8 MOTEL,Social Development and Poverty Reduction,538
SUPER 8 PRINCE GEORGE,Children and Family Development,"3,926"
SUPER 8 PRINCE GEORGE,Public Safety and Solicitor General,"96,273"
SUPER A FOODS,Public Safety and Solicitor General,"256,458"
"SUPERNAULT, PEGGY & SUPERNAULT, LLOYD",Children and Family Development,"47,302"
"SUPNET, JESSE & SUPNET, NORA",Social Development and Poverty Reduction,"70,482"
"SURKOVIC, ERLYNNE & SURKOVIC, TONY",Children and Family Development,"26,778"
SURREY ART GALLERY,"Tourism, Arts and Culture","174,328"
SURREY ASSOCIATION FOR COMMUNITY LIVING,Children and Family Development,"860,164"
SURREY CHRISTIAN SCHOOL SOCIETY,Children and Family Development,"88,280"
SURREY CHRISTIAN SCHOOL SOCIETY,Education,"5,850,425"
SURREY CHRISTMAS BUREAU SOCIETY,Attorney General,"25,300"
SURREY CITY CHILDCARE LTD.,Children and Family Development,"144,404"
SURREY CRIME PREVENTION SOCIETY,Attorney General,"100,000"
SURREY FEMALE HOCKEY ASSOCIATION,Attorney General,"37,500"
SURREY FESTIVAL OF DANCE SOCIETY,Attorney General,"30,000"
SURREY FOOD BANK,Attorney General,"70,000"
SURREY HOSPICE SOCIETY,Attorney General,"180,000"
SURREY HOSPITAL COMMUNITY CHILDCARE SOCIETY,Children and Family Development,"285,792"
SURREY KNIGHTS SWIM CLUB,Attorney General,"54,000"
SURREY MEMORIAL HOSPITAL,Public Safety and Solicitor General,"33,110"
SURREY MEMORIAL HOSPITAL AUXILIARY,Attorney General,"100,000"
SURREY MINOR BALL HOCKEY ASSOCIATION,Attorney General,"50,000"
SURREY MINOR HOCKEY ASSOCIATION,Attorney General,"100,000"
SURREY MINOR LACROSSE ASSOCIATION,Attorney General,"31,000"
SURREY MUSEUM,"Tourism, Arts and Culture","32,480"
SURREY ORCAS WATER POLO CLUB,Attorney General,"35,000"
SURREY PRETRIAL SERVICES CENTRE INMATE TRUST ACCOUNT,Public Safety and Solicitor General,"151,956"
SURREY PUBLIC LIBRARY,Education,"1,963,989"
SURREY PUBLIC LIBRARY,"Tourism, Arts and Culture","4,000"
SURREY SEARCH AND RESCUE SOCIETY,Attorney General,"100,000"
SURREY SEARCH AND RESCUE SOCIETY,Public Safety and Solicitor General,"2,481"
SURREY SYMPHONY SOCIETY,Attorney General,"25,850"
SURREY UNITED SOCCER,Attorney General,"150,000"
SURREY WOMEN'S CENTRE SOCIETY,Attorney General,"70,000"
SURREY WOMEN'S CENTRE SOCIETY,Children and Family Development,"293,189"
SURREY WOMEN'S CENTRE SOCIETY,Public Safety and Solicitor General,"914,631"
SURREY YOUTH SOCCER ASSOCIATION,Attorney General,"92,000"
SURROUNDED BY CEDAR CHILD AND FAMILY SERVICES SOCIETY,Attorney General,"145,000"
SURROUNDED BY CEDAR CHILD AND FAMILY SERVICES SOCIETY,Children and Family Development,"4,407,845"
SUTCO CONTRACTING LTD.,"Advanced Education, Skills and Training","28,063"
SUTHERLAND CHURCH,Children and Family Development,"41,565"
"SUTHERLAND, CHRISTY & SUTHERLAND, DWAYNE",Children and Family Development,"31,465"
"SUTHERLAND, MARIE & SUTHERLAND, ROBERT",Children and Family Development,"42,375"
"SUTHERLAND, WENDY L",Children and Family Development,"87,454"
SUTTON'S CAMPBELL RIVER FUNERAL HOME,Social Development and Poverty Reduction,"37,560"
"SUTTON, AILEEN MAE",Children and Family Development,"140,345"
"SUTTON, JUDITH LYNN",Children and Family Development,"228,415"
"SVENSRUD, GARRY & SVENSRUD, BETTY",Children and Family Development,"43,332"
SWAN LAKE CHRISTMAS HILL NATURE SANCTUARY SOCIETY,Attorney General,"61,000"
"SWAN, JAMES FRANCIS & MCNALLY, HEATHER PATRICIA",Children and Family Development,"51,108"
"SWANSON, SHAWNA & SWANSON, ANDREW",Children and Family Development,"26,155"
"SWARTZ, DIANNA LYN",Children and Family Development,"59,196"
SWEDISH CHERRY HILL,Health,"81,753"
"SWEENEY, RENA LYNN",Children and Family Development,"31,474"
SWEET BAMBINI MONTESSORI LTD.,Children and Family Development,"60,731"
SWEET PEAS COTTAGE LTD.,Children and Family Development,"354,353"
"SWETNAM, LYNN ANNE",Children and Family Development,"33,819"
SWIFT HEALTH SERVICES INC.,Children and Family Development,"45,759"
SWIM B.C.,Attorney General,"160,000"
"SWINGLE, PAUL G, DR",Children and Family Development,"31,015"
SWOVA COMMUNITY DEVELOPMENT & RESEARCH SOCIETY,Attorney General,"60,000"
"SYKES, BUDDY L & SYKES, LYNN C",Children and Family Development,"58,503"
SYMBIOSIS PEDIATRIC THERAPY INC.,Children and Family Development,"1,147,740"
SYMBIOSIS PEDIATRIC THERAPY INC.,Public Safety and Solicitor General,"4,160"
SYMBOLS MULTISENSORY LEARNING CENTERS INC.,Children and Family Development,"39,997"
SYMONDS MEDIATION ASSOCIATES,Children and Family Development,"67,166"
SYMPHONY OF THE KOOTENAYS ASSOCIATION,Attorney General,"16,000"
SYMPHONY OF THE KOOTENAYS ASSOCIATION,"Tourism, Arts and Culture","20,000"
SYZYGY COMMUNICATIONS LTD.,Children and Family Development,"47,677"
"SZALAY, WIEBKE",Children and Family Development,"33,270"
T & K BEHAVIOURAL INTERVENTIONISTS LTD.,Children and Family Development,"355,720"
T'IT'Q'ET ADMINISTRATION,Children and Family Development,"19,000"
T'IT'Q'ET ADMINISTRATION,Indigenous Relations and Reconciliation,"197,965"
T'IT'Q'ET DAYCARE & PRESCHOOL SOCIETY,Children and Family Development,"30,238"
T'IT'Q'ET NATION,"Forests, Lands, Natural Resource Operations and Rural Development","200,000"
T'SOU–KE NATION,Children and Family Development,"44,333"
T'SOU–KE NATION,Indigenous Relations and Reconciliation,"35,000"
"TABATA, PATRICIA & TABATA, ITSUO",Children and Family Development,"27,866"
"TABATABAI, REZEHE",Children and Family Development,"68,832"
TABOR MOUNTAIN RECREATION SOCIETY,Attorney General,"35,000"
TABOR MOUNTAIN RECREATION SOCIETY,"Forests, Lands, Natural Resource Operations and Rural Development","20,000"
"TACHI, MARIKO",Children and Family Development,"49,788"
"TAGGART, COLLIN ROBERT",Children and Family Development,"45,897"
TAGHUM IMPROVEMENT DISTRICT,Public Safety and Solicitor General,"379,533"
"TAGMANN, OPAL DAWN",Children and Family Development,"91,373"
"TAGMANN, TANYA LEE",Children and Family Development,"66,674"
TAHLTAN BAND COUNCIL,Children and Family Development,"361,435"
TAHLTAN BAND COUNCIL,Indigenous Relations and Reconciliation,"10,000"
TAHLTAN BAND COUNCIL,Public Safety and Solicitor General,"144,573"
TAHLTAN BAND COUNCIL,"Tourism, Arts and Culture","10,000"
TAHLTAN CENTRAL GOVERNMENT,"Energy, Mines and Petroleum Resources","60,000"
TAHLTAN CENTRAL GOVERNMENT,Environment and Climate Change Strategy,"10,000"
TAHLTAN CENTRAL GOVERNMENT,"Forests, Lands, Natural Resource Operations and Rural Development","8,500"
TAHLTAN CENTRAL GOVERNMENT,Indigenous Relations and Reconciliation,"4,353,216"
"TAHLTAN, KASKA, TLINGIT – 3N SOCIETY","Forests, Lands, Natural Resource Operations and Rural Development","950,000"
"TAHLTAN, KASKA, TLINGIT – 3N SOCIETY",Indigenous Relations and Reconciliation,"3,900,000"
"TAIT, LOIS KATHARINE",Children and Family Development,"37,396"
"TAIT, LOIS KATHERINE & TAIT, GERALD WAYNE",Children and Family Development,"92,375"
"TAIT, RENE & TAIT, RICHARD",Children and Family Development,"37,948"
"TAKHAR, SAUGAR",Children and Family Development,"105,609"
TAKLA LAKE FIRST NATION,Children and Family Development,"30,000"
TAKLA LAKE FIRST NATION,"Energy, Mines and Petroleum Resources","141,666"
TAKLA LAKE FIRST NATION,Environment and Climate Change Strategy,"10,000"
TAKLA LAKE FIRST NATION,"Forests, Lands, Natural Resource Operations and Rural Development","250,000"
TAKLA LAKE FIRST NATION,Indigenous Relations and Reconciliation,"80,000"
TAKLA LAKE FIRST NATION,Public Safety and Solicitor General,"17,750"
TAKU RIVER TLINGIT FIRST NATION,Children and Family Development,"485,243"
TAKU RIVER TLINGIT FIRST NATION,"Energy, Mines and Petroleum Resources","70,000"
TAKU RIVER TLINGIT FIRST NATION,Indigenous Relations and Reconciliation,"347,440"
TAKU RIVER TLINGIT FIRST NATION,Public Safety and Solicitor General,"24,096"
"TALENTO, MOISES & TALENTO, CAMILA",Children and Family Development,"119,117"
TALITHA KOUM SOCIETY,Attorney General,"44,400"
TALITHA KOUM SOCIETY,Children and Family Development,925
TALON BOOKS LTD.,"Tourism, Arts and Culture","78,300"
TALON HELICOPTERS LTD.,"Advanced Education, Skills and Training","72,948"
TAMANAWIS SECONDARY SCHOOL P A C,Attorney General,"34,056"
TAN CHILD CARE INC.,Children and Family Development,"249,180"
"TANNER, AMY",Children and Family Development,"75,694"
TANSI FRIENDSHIP CENTRE SOCIETY,Children and Family Development,"443,387"
TAPESTRY CHRISTIAN EARLY LEARNING ASSOCIATION,Children and Family Development,"28,455"
"TAPPER, WENDY L",Children and Family Development,"42,348"
"TARDIF, KARINE J",Children and Family Development,"38,856"
"TARDIF, KARINE J & LENK, AMANDA",Children and Family Development,"152,667"
"TATE, KATHRYN & GOFF, SIMON",Children and Family Development,"26,282"
TAYLOR PUBLIC LIBRARY,Education,"31,455"
"TAYLOR, CAROLYN MAE",Children and Family Development,"67,792"
"TAYLOR, CHELSI LIN",Children and Family Development,"130,470"
"TAYLOR, RAMONA ROSEMAE",Children and Family Development,"187,087"
"TAYLOR, TERRA & TAYLOR, JOSEPH NORMAN GORDON",Children and Family Development,"37,464"
"TAYLOR, VELMA & TAYLOR, DOUGLAS",Children and Family Development,"132,343"
TAYMOR INDUSTRIES LTD.,"Advanced Education, Skills and Training","52,059"
TECK COAL LIMITED,"Advanced Education, Skills and Training","298,147"
TECK RESOURCES LIMITED,"Advanced Education, Skills and Training","351,477"
